-4.0,-1.0,-6.0
-3.9994699484596756,-0.999467740758107,-5.999462430498286
-3.9989463769831604,-0.9989377370617931,-5.998916349472339
-3.960793344574731,-0.9857125036853243,-5.9212657255106285
-3.8839349342412772,-1.0100213588708384,-5.88828238189464
-3.8239610017075525,-0.9656011326408561,-5.8444469869083715
-3.777862882438159,-0.9874307287516016,-5.775104975838837
-3.696930639296093,-0.9688291586658552,-5.75493204779144
-3.6626829559898884,-0.9571767184917829,-5.678182894388377
-3.5827892892533533,-0.967813965734766,-5.653901375581894
-3.545033435302851,-0.9358360248086293,-5.586754336992568
-3.4726816366785855,-0.9579201282308867,-5.553445719505765
-3.432326657435139,-0.9212199629761586,-5.492568782268394
-3.362439776150248,-0.943016614702921,-5.4582107127634005
-3.3262865257713754,-0.9112873915792613,-5.394513588101375
-3.253139296832064,-0.9221593768583072,-5.367325215269715
-3.2231917727002473,-0.9093801151479335,-5.29685264854165
-3.152437900066792,-0.89310375770279,-5.27308673239122
-3.113026799228972,-0.9105414195733448,-5.211510165225516
-3.067761456314987,-0.874789537706834,-5.165620046282401
-3.0025646316020085,-0.8839902580497231,-5.1356809767825204
-2.971284130326768,-0.887598303998503,-5.072249447395198
-2.9263824438415718,-0.8562779340169804,-5.029989889279378
-2.865180496788678,-0.8567961153989928,-5.001374041264224
-2.825929187877807,-0.869536296055322,-4.950002088117747
-2.795814105372592,-0.8550215631440564,-4.895343202700837
-2.7517443845348017,-0.8319532064115592,-4.857954625328859
-2.699916856650195,-0.8249880614734774,-4.827677803367598
-2.654433806326776,-0.8303286487726548,-4.791095009763977
-2.618119070858002,-0.8345638744205878,-4.747699132094554
-2.586337768518774,-0.8322129967320482,-4.703070174639793
-2.555021811760579,-0.82518688857597,-4.66097512540593
-2.5229493354119596,-0.8169639392162275,-4.6221139311063615
-2.490497413838138,-0.8097373699807436,-4.585838710803815
-2.4582159674555184,-0.804320812443161,-4.551561653643078
-2.4261926088436483,-0.8006815097224211,-4.5192697488257965
-2.3940573763745205,-0.79802308580576,-4.489492505746007
-2.3615637045501674,-0.7944314663085833,-4.462810803826326
-2.3298011914930425,-0.7870264106008231,-4.438735916056247
-2.30222098743735,-0.7742526083164395,-4.414467965468713
-2.2828532657136686,-0.7603088135565083,-4.385870662747506
-2.2700364835812286,-0.7556030470850902,-4.353004949114906
-2.252902343638465,-0.7643355554345518,-4.325035514549282
-2.2245315467510043,-0.770117849670354,-4.310616694615003
-2.1998713653700315,-0.7556962695678058,-4.299153083776516
-2.194269097773296,-0.7419268384541315,-4.274037740347937
-2.1861697705678984,-0.7538199084867657,-4.25050522359307
-2.160532907102243,-0.7571490859922029,-4.247001429693159
-2.1516693741686495,-0.7369876610178767,-4.235873307198846
-2.154565040813425,-0.7438150119551721,-4.213804504430751
-2.134484063691048,-0.7529374342166937,-4.214835047201956
-2.1300823476326145,-0.7328024002931998,-4.210304705380993
-2.1375155306772977,-0.742883420405399,-4.194395756071775
-2.1209683755730406,-0.7486916702497162,-4.203457583943419
-2.12684535775996,-0.7302904685705088,-4.200442118985269
-2.1348892023298136,-0.7468175977860425,-4.1937129106329785
-2.1234817000175563,-0.7456420688275425,-4.210117028458298
-2.13901603676646,-0.7320212441859086,-4.208676214934369
-2.147921530272717,-0.7514965496820397,-4.211383739440493
-2.1428900409317158,-0.747834618920404,-4.233281549826387
-2.163396058480017,-0.7360489421498134,-4.237691318601996
-2.1795470565279533,-0.7543997825075318,-4.244656432884982
-2.179626256264569,-0.7589925149616787,-4.271200540560065
-2.196776213782043,-0.7448027547829118,-4.289012298009919
-2.2252217936922523,-0.7500936568865907,-4.2971207621891505
-2.2410211573678644,-0.7682653525532893,-4.317626710477452
-2.2502379529966277,-0.7723638127598281,-4.349329177182183
-2.2691954175409093,-0.7638787964349781,-4.377389833502697
-2.2987834946702943,-0.7593079694312159,-4.398307637163493
-2.330619977625072,-0.7649139339074494,-4.418518768224353
-2.359686442413709,-0.7761598640298056,-4.443195015324393
-2.386425432003861,-0.7873881832736401,-4.472768192123162
-2.413192888633945,-0.7963174932969637,-4.505380532932665
-2.4417534404667705,-0.8031813180518016,-4.539290218206472
-2.4728853442997485,-0.8087907427253085,-4.573548743580785
-2.5067664023911065,-0.8134170286353912,-4.6078327422295855
-2.543142612261532,-0.8164796279135993,-4.642347909725798
-2.580999785661813,-0.8169124799064009,-4.678104134623701
-2.6181070332358893,-0.8145993245287294,-4.71717704505506
-2.651733314950314,-0.8128605409529664,-4.761702483269508
-2.6821223575164406,-0.8190940570469238,-4.810402107785163
-2.71658007263041,-0.8375818480378195,-4.855459509187256
-2.7645147757411803,-0.8565870912976496,-4.889014062909194
-2.8196687278462202,-0.8548779394319477,-4.919997103590808
-2.859726786133336,-0.8418279836079051,-4.969532953390654
-2.889664604304607,-0.8573200201535389,-5.027230414998918
-2.9443515323892444,-0.8827291945945202,-5.05980016022151
-3.0021475260908335,-0.867248495037458,-5.096262400953438
-3.0313155094109163,-0.8721664633417081,-5.1615109905581
-3.089413888605526,-0.9023199369276552,-5.194213291934404
-3.145374814075427,-0.8794740346220183,-5.237741540682433
-3.178440244024177,-0.9057350303552162,-5.300781205949286
-3.25180655281109,-0.9073694767111707,-5.324455310555
-3.283372139996274,-0.9048567291295726,-5.396025832982847
-3.3544293445159856,-0.9298495520275307,-5.421176597681603
-3.3935475459545206,-0.9120532473062919,-5.489100276362174
-3.4621020454159024,-0.9451116997856661,-5.517976890686629
-3.5035638442964157,-0.9249338635858385,-5.586056791356994
-3.5766757662958604,-0.9548748092180667,-5.611866797821731
-3.613759611857581,-0.9441807081910373,-5.686278818745748
-3.695040925015227,-0.9563317393553614,-5.706212071759774
-3.7299216776753874,-0.9719650316548819,-5.782362931760453
-3.8083616878839126,-0.9523171211477583,-5.811006172006564
-3.860784850769268,-0.995315459281226,-5.864535322782146
-3.913474604588354,-0.9670963151451224,-5.9275243850686445
-3.9960240350032454,-0.9872355418952888,-5.947768183062233
